Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcalc076,alcohol_abusedependence,,radio,"During this time, did you ever have thoughts about suicide or wanting to hurt yourself?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc075,,
calc18,alcohol_abusedependence,,descriptive,"
<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">WITHDRAWAL AND MEDICAL CONSEQUENCES</div>",,,,,,,,,,,,,
dcalc077,alcohol_abusedependence,,radio,"When you didn't drink or when you cut down or stopped drinking, did you feel bad or sick?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
calc19,alcohol_abusedependence,,descriptive,Did you:,,,,,,,[dcalc077] = '1',,,,,,
dcacl078,alcohol_abusedependence,,radio,Have trouble sleeping?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc079,alcohol_abusedependence,,radio,"Feel anxious, depressed, or irritable?","0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc080,alcohol_abusedependence,,radio,Sweat?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc081,alcohol_abusedependence,,radio,Heart beat fast?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc082,alcohol_abusedependence,,radio,Have nausea or vomiting?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc083,alcohol_abusedependence,,radio,Feel weak?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc084,alcohol_abusedependence,,radio,Have headaches?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc085,alcohol_abusedependence,,radio,Have the shakes (hands or trembling)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc086,alcohol_abusedependence,,radio,"See, feel or hear things that were not really there?","0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc087,alcohol_abusedependence,,radio,Feel extremely shaky or very frightened or nervous?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc088,alcohol_abusedependence,,radio,"Have fits, seizures, or convulsions, where you fell to the floor, and had difficulty remembering what happened?","0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc089,alcohol_abusedependence,,radio,Ever have to have a drink to keep from having any of these symptoms or to make them go away?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc077] = '1',,,,dcacl078,,
dcalc090,alcohol_abusedependence,,radio,Did drinking cause you to have any physical health problems or did drinking make a problem worse?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcacl090,,
dcalc091,alcohol_abusedependence,,radio,Liver disease or jaundice (where your skin turned yellow)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc092,alcohol_abusedependence,,radio,Stomach disease or make you vomit blood?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc093,alcohol_abusedependence,,radio,Cause your feet to tingle/feel numb for many hours?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc094,alcohol_abusedependence,,radio,Memory problems even when you were not drinking (not blackouts)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc095,alcohol_abusedependence,,radio,Pancreatitis (inflammation of the pancreas)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc096,alcohol_abusedependence,,radio,"Heart damage (i.e., cardiomyopathy)?","0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc097,alcohol_abusedependence,,radio,Did you continue to drink knowing that drinking caused you to have health problems?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc098,alcohol_abusedependence,,radio,Did drinking cause any other health problem?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc090] = '1',,,,dcacl090,,
dcalc099,alcohol_abusedependence,,notes,Specify (Illness),,,,,,,[dcalc098] = '1',,LH,,,,
calc20,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If NO to all abuse/dependence questions, END Alcohol section.</div>",,,,,,,[dcalc027]= '0' and [dcalc028]= '0' and [dcalc029]= '0' and [dcalc030]= '0'  and [dcalc031]= '0' and [dcalc034]= '0' and [dcalc036]= '0' and [dcalc038]= '0' and [dcalc040]= '0' and [dcalc043]= '0' and [dcalc047]= '0' and [dcalc052]= '0' and [dcalc053]= '0' and [dcalc054]= '0' and [dcalc055]= '0' and [dcalc059]= '0' and [dcalc062]= '0' and [dcalc065]= '0' and [dcalc066]= '0' and [dcalc067]= '0' and [dcalc068]= '0' and [dcalc069]= '0' and [dcalc070]= '0' and [dcalc071]= '0' and [dcalc072]= '0' and [dcalc073]= '0' and [dcalc075]= '0' and [dcalc076]= '0' and [dcalc077]= '0' and [dcalc090]= '0',,,,,,
calc21,alcohol_abusedependence,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">COURSE</div>
<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">ONSET</div>",,,,,,,,,,,,,
dcalc100,alcohol_abusedependence,,dropdown,You reported that (list some abuse/dependence symptoms from above). How old were you the very first time you had these problems?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,,,,,
dcalc101,alcohol_abusedependence,,dropdown,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">OFFSET</div>
How old were you the last time you had these problems? ","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,,,,,
calc23,alcohol_abusedependence,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">COURSE</div>",,,,,,,,,,,,,
dcalc102,alcohol_abusedependence,,radio,Did you ever have three (or more) of these problems in the same year?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc103,alcohol_abusedependence,,dropdown,How old were you the first time you had three (or more) of these problems in the same year?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc102] = '1',,,,,,
calc24,alcohol_abusedependence,,descriptive,"<div style=""font-size: 14pt; text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">DISTRESS</div>
Please look at the thermometer/scale. 
<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Remind child how to use scale, if necessary.</div>",,,,,,,,,,,,,
calc25,alcohol_abusedependence,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 8 (Distress/Impairment)</div>",,,,,,,,,,,,,
calc26,alcohol_abusedependence,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">DISTRESS </div>",,,,,,,,,,,,,
dcalc104,alcohol_abusedependence,,dropdown,How much did your drinking upset or bother you? ,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
calc27,alcohol_abusedependence,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">IMPAIRMENT </div>",,,,,,,,,,,,,
dcalc105,alcohol_abusedependence,,dropdown,"How much have the things you have told me about caused problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
calc28,alcohol_abusedependence,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">HELP-SEEKING TREATMENT (Lifetime)</div>",,,,,,,,,,,,,
dcalc106,alcohol_abusedependence,,radio,Did you or your parents ever try to find help from a doctor or other professional for (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc106,,
dcalc107,alcohol_abusedependence,,radio,"Did anyone, like a teacher or family member, suggest that you get help for (list symptoms)? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc106,,
dcalc108,alcohol_abusedependence,,radio,"Did you ever go to see a doctor, psychologist, nurse, social worker, school counselor, minister/priest or other professional to get help for (list symptoms)?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc106,,
calc29a,alcohol_abusedependence,,descriptive,What kind of person/people did you get help from?,,,,,,,[dcalc108] = '1',,,,,,
calc29,alcohol_abusedependence,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 13 (Professional/Treatment)</div>",,,,,,,[dcalc108] = '1',,,,,,
dcalc109,alcohol_abusedependence,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,,,,[dcalc108] = '1',,,,,,
dcalc110,alcohol_abusedependence,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcalc108] = '1',,,,,,
dcalc111,alcohol_abusedependence,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,,,,[dcalc108] = '1',,,,,,
dcalc112,alcohol_abusedependence,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcalc108] = '1',,,,,,
dcalc113,alcohol_abusedependence,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,,,,[dcalc108] = '1',,,,,,
dcalc114,alcohol_abusedependence,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcalc108] = '1',,,,,,
calc30a,alcohol_abusedependence,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If from multiple people:</div> Who did you get help from the first time?",,,,,,,[dcalc108] = '1',,,,,,
dcalc115,alcohol_abusedependence,,radio,N/A,"7, N/A",,,,,,[dcalc108] = '1',,,,,,
dcalc116,alcohol_abusedependence,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,,,,[dcalc108] = '1',,,,,,
dcalc117,alcohol_abusedependence,,text,Specify (Code),,CODE RESPONSE,number,,,,[dcalc108] = '1',,,,,,
dcalc118,alcohol_abusedependence,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc108] = '1',,,,,,
dcalc119,alcohol_abusedependence,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc108] = '1',,RH,,,,
dcalc120,alcohol_abusedependence,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc119] = '0',,,,,,
dcalc121,alcohol_abusedependence,,notes,"What did the professional(s) (doctors) say was the problem? (diagnoses given)?
List:     
",,,,,,,[dcalc108] = '1',,LH,,,,
calc30,alcohol_abusedependence,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,,,,[dcalc108] = '1',,,,,,
dcalc122,alcohol_abusedependence,,radio,Out-patient (Going to an office to see someone or participating in group treatment not in a hospital),"0, No | 1, Yes | 9, Unk",,,,,,[dcalc108] = '1',,,,dcalc122,,
dcalc123,alcohol_abusedependence,,radio,In-patient (Residential/hospital),"0, No | 1, Yes | 9, Unk",,,,,,[dcalc108] = '1',,,,dcalc122,,
dcalc124,alcohol_abusedependence,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc108] = '1',,,,dcalc122,,
dcalc125,alcohol_abusedependence,,notes,Specify (Other),,,,,,,[dcalc124] = '1',,LH,,,,
dcalc126,alcohol_abusedependence,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc108] = '1',,RH,,,,
dcalc127,alcohol_abusedependence,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 9 (Medications)</div>",,,,,,,[dcalc126] = '1',,,,,,
dcalc128,alcohol_abusedependence,,text,Specify (Medication 1),,MEDICATION,,,,,[dcalc126] = '1',,,,,,
dcalc129,alcohol_abusedependence,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcalc126] = '1',,,,,,
dcalc130,alcohol_abusedependence,,text,Specify (Medication 2),,MEDICATION,,,,,[dcalc126] = '1',,,,,,
dcalc131,alcohol_abusedependence,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcalc126] = '1',,,,,,
dcalc132,alcohol_abusedependence,,text,Specify (Medication 3),,MEDICATION,,,,,[dcalc126] = '1',,,,,,
dcalc133,alcohol_abusedependence,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcalc126] = '1',,,,,,
dcalc134,alcohol_abusedependence,,text,Specify (Medication 4),,MEDICATION,,,,,[dcalc126] = '1',,,,,,
dcalc135,alcohol_abusedependence,,text,Specify (Code 4),,CODE RESPONSE,number,,,,[dcalc126] = '1',,,,,,
calc_end,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END Alcohol section.</div>",,,,,,,,,,,,,
cdgu0,drug_use,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">Earlier you told me about some substances/drugs you have tried. I am going to ask you a little more about that. </div>
",,,,,,,,,,,,,
cdgu2,drug_use,,radio,"<div style=""font-size: 12pt; color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: IS PARTICIPANT AGE 12 OR OLDER? </div>","0, No | 1, Yes",,,,,,,,RH,,,,
cdgu1,drug_use,,descriptive,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Ask to 12 and over ONLY. Refer back to the screener and complete sections that were endorced.</div>",,,,,,,[cdgu2] = '1',,,,,,
cdgu2a,drug_use,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If under 12 years, END Alcohol section.</div>",,,,,,,[cdgu2] = '0',,,,,,
cdgu3,drug_use,,descriptive,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: For each section endorsed use child's language rather than proper terminology. For example, if child says he/she smoked 'weed' use this term throughout the section rather than the term marijuana. </div>",,,,,,,,,,,,,
cdgu4,drug_use,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">MARIJUANA, HASHISH, HASH OIL, THC</div>",,,,,,,,,,,,,
dcdgu001,drug_use,,radio,"Have you ever used marijuana (pot or weed), hashish, or hash oil?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
cdgu5,drug_use,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no, SKIP to Solvents. </div>",,,,,,,[dcdgu001] = '0',,,,,,
dcdgu002,drug_use,,notes,Which did you use?,,,,,,,[dcdgu001] = '1',,LH,,,,
dcdgu003,drug_use,,radio,"When you used marijuana or hashish the most, how often did you use it? 
<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Code for month of greatest use. </div>","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,,,,[dcdgu001] = '1',,LV,,,,
dcdgu004,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcdgu001] = '1',,,,,,
dcdgu005,drug_use,,text,For how many months did you use marijuana or hashish that much?,,MONTHS,number,,,,[dcdgu001] = '1',,,,,,
dcdgu006,drug_use,,dropdown,How old were you when you first tried marijuana or hashish?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcdgu001] = '1',,,,,,
cdgu6a,drug_use,,descriptive,"How old were you when you first used marijuana or hashish regularly, that is, at least three times a week? ",,,,,,,[dcdgu001] = '1',,,,,,
dcdgu007,drug_use,,radio,N/A,"7, N/A",,,,,,[dcdgu001] = '1',,,,,,
dcdgu008,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcdgu001] = '1',,,,,,
cdgu6b,drug_use,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">CURRENT FREQUENCY</div>",,,,,,,[dcdgu001] = '1',,,,,,
dcdgu009,drug_use,,radio,How often do you usually use marijuana or hashish?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,,,,[dcdgu001] = '1',,LV,,,,
cdgu7a,drug_use,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If past use but no current use:</div> When did you stop using marijuana or hashish?",,,,,,,[dcdgu001] = '1',,,,,,
dcdgu010,drug_use,,text,N of Weeks,,WEEKS,number,,,,[dcdgu001] = '1',,,,,,
dcdgu011,drug_use,,text,N of Months,,MONTHS,number,,,,[dcdgu001] = '1',,,,,,
dcdgu012,drug_use,,text,N of Years,,YEARS,number,,,,[dcdgu001] = '1',,,,,,
cdgu7,drug_use,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">CONSEQUENCES</div>",,,,,,,[dcdgu001] = '1',,,,,,
dcdgu013,drug_use,,radio,"When you used marijuana or hashish regularly (or the most) did you ever act silly, wild or reckless?","0, No | 1, Yes | 9, Unk",,,,,,[dcdgu001] = '1',,,,dcdgu013,,
dcdgu014,drug_use,,radio,"When using marijuana or hashish, did your mind ever play tricks on you so you started to interpret ordinary things as having special meaning? Did you get suspicious or ""paranoid,"" have visions, hear voices, or have funny sensations?","0, No | 1, Yes | 9, Unk",,,,,,[dcdgu001] = '1',,,,dcdgu013,,
cdgu8,drug_use,,descriptive,"
<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">SOLVENTS/INHALENTS (LIKE SNIFFING GLUE OR PAINT)</div>",,,,,,,,,,,,,
dcdgu015,drug_use,,radio,"Have you ever used any inhalants like glue, cleaning fluid, gasoline or paint to get high?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcdgu015,,
dcdgu016,drug_use,,radio,"Have you ever used amyl nitrite or 'poppers,' 'whippets,' or 'rush' to get high, or any other substance to get high?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcdgu015,,
cdgu9,drug_use,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no, SKIP to LSD.</div>",,,,,,,[dcdgu015] = '0' and [dcdgu016] = '0',,,,,,
dcdgu07,drug_use,,notes,Which did you use?,,,,,,,[dcdgu015] = '1' or [dcdgu016] = '1',,LH,,,,
dcdgu18,drug_use,,radio,"When you used solvents/inhalents the most, how often did you use it? 
","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,,,,[dcdgu015] = '1' or [dcdgu016] = '1',,LV,,,,
